State,District,Market,Commodity,Variety,Arrival_Date,Min Price,Max Price,Modal Price
Kerala,Kottayam,Thalayolaparambu,Banana,Banana - Ripe,03/09/2022,6000,6500,6300
Kerala,Kottayam,Thalayolaparambu,Banana,Palayamthodan,03/09/2022,3000,3600,3300
Kerala,Kottayam,Thalayolaparambu,Banana,Poovan,03/09/2022,4000,4700,4500
Kerala,Kottayam,Thalayolaparambu,Banana,Robusta,03/09/2022,4000,4500,4400
Kerala,Kottayam,Thalayolaparambu,Banana - Green,Banana - Green,03/09/2022,3300,3800,3600
Kerala,Kottayam,Thalayolaparambu,Beetroot,Beetroot,03/09/2022,4000,4400,4300
Kerala,Kottayam,Thalayolaparambu,Bhindi(Ladies Finger),Bhindi,03/09/2022,2500,3000,2800
Kerala,Kottayam,Thalayolaparambu,Bitter gourd,Bitter Gourd,03/09/2022,5500,6000,5900
Kerala,Kottayam,Thalayolaparambu,Brinjal,Brinjal,03/09/2022,3000,3800,3500
Kerala,Kottayam,Thalayolaparambu,Brinjal,Other,03/09/2022,2400,3000,2800
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,03/09/2022,2800,3200,3000
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,03/09/2022,3200,3600,3400
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,03/09/2022,1400,1800,1600
Kerala,Kozhikode(Calicut),Kallachi,Banana,Nendra Bale,03/09/2022,6000,6400,6200
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,03/09/2022,3300,3700,3500
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,03/09/2022,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,03/09/2022,4200,4600,4400
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,Bitter Gourd,03/09/2022,4300,4700,4500
Kerala,Kozhikode(Calicut),Kallachi,Bottle gourd,Bottle Gourd,03/09/2022,3200,3600,3400
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,03/09/2022,1800,2200,2000
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,03/09/2022,2000,2400,2200
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,03/09/2022,6400,6800,6600
Kerala,Kozhikode(Calicut),Kallachi,Cluster beans,Cluster Beans,03/09/2022,3300,3700,3500
Kerala,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,03/09/2022,1200,1600,1400
Kerala,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,03/09/2022,1600,2000,1800
Kerala,Kozhikode(Calicut),Mukkom,Apple,Other,03/09/2022,9000,10000,9500
Kerala,Kozhikode(Calicut),Mukkom,Ashgourd,Other,03/09/2022,1600,2000,1800
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,03/09/2022,7000,8000,7500
Kerala,Kozhikode(Calicut),Mukkom,Banana - Green,Banana - Green,03/09/2022,4000,5000,4500
Kerala,Kozhikode(Calicut),Mukkom,Beetroot,Beetroot,03/09/2022,2600,3000,2800
Kerala,Kozhikode(Calicut),Mukkom,Bhindi(Ladies Finger),Bhindi,03/09/2022,3600,4000,3800
Kerala,Kozhikode(Calicut),Mukkom,Bitter gourd,Bitter Gourd,03/09/2022,4200,4600,4400
Kerala,Kozhikode(Calicut),Mukkom,Bottle gourd,Bottle Gourd,03/09/2022,1600,2000,1800
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,03/09/2022,1600,2000,1800
Kerala,Kozhikode(Calicut),Mukkom,Cabbage,Cabbage,03/09/2022,1600,2000,1800
Kerala,Kozhikode(Calicut),Mukkom,Carrot,Carrot,03/09/2022,3600,4000,3800
Kerala,Kozhikode(Calicut),Mukkom,Coconut Seed,Other,03/09/2022,1800,2200,2000
Kerala,Kozhikode(Calicut),Mukkom,Cowpea(Veg),Cowpea (Veg),03/09/2022,3600,4000,3800
Kerala,Kozhikode(Calicut),Mukkom,Cucumbar(Kheera),Cucumbar,03/09/2022,1200,1600,1400
Kerala,Kozhikode(Calicut),Mukkom,Drumstick,Drumstick,03/09/2022,6000,6400,6200
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),Green Ginger,03/09/2022,4000,5000,4500
Kerala,Kozhikode(Calicut),Mukkom,Grapes,Other,03/09/2022,6000,7000,6500
Kerala,Kozhikode(Calicut),Palayam,Amaranthus,Other,03/09/2022,2100,2300,2200
Kerala,Kozhikode(Calicut),Palayam,Amphophalus,Other,03/09/2022,2900,3100,3000
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,03/09/2022,1300,1500,1400
Kerala,Kozhikode(Calicut),Palayam,Banana - Green,Other,03/09/2022,5400,5600,5500
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,03/09/2022,4200,4400,4300
Kerala,Kozhikode(Calicut),Palayam,Bhindi(Ladies Finger),Other,03/09/2022,2400,2600,2500
Kerala,Kozhikode(Calicut),Palayam,Bitter gourd,Bitter Gourd,03/09/2022,3900,4100,4000
Kerala,Kozhikode(Calicut),Palayam,Bottle gourd,Other,03/09/2022,1700,1900,1800
Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,03/09/2022,1700,1900,1800
Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,03/09/2022,1900,2100,2000
Kerala,Kozhikode(Calicut),Palayam,Carrot,Other,03/09/2022,6100,6300,6200
Kerala,Kozhikode(Calicut),Palayam,Cauliflower,Other,03/09/2022,3900,4100,4000
Kerala,Kozhikode(Calicut),Palayam,Cluster beans,Other,03/09/2022,3100,3300,3200
Kerala,Kozhikode(Calicut),Palayam,Coconut Seed,Other,03/09/2022,3200,3400,3300
Kerala,Kozhikode(Calicut),Palayam,Cowpea(Veg),Other,03/09/2022,4100,4300,4200
Kerala,Kozhikode(Calicut),Palayam,Cucumbar(Kheera),Other,03/09/2022,1500,1700,1600
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,03/09/2022,4900,5100,5000
Kerala,Kozhikode(Calicut),Palayam,French Beans (Frasbean),Other,03/09/2022,5200,5400,5300
Kerala,Kozhikode(Calicut),Palayam,Ginger(Green),Other,03/09/2022,2900,3100,3000
Kerala,Kozhikode(Calicut),Palayam,Green Chilli,Other,03/09/2022,4700,4900,4800
Kerala,Kozhikode(Calicut),Palayam,Onion,Other,03/09/2022,1600,1800,1700
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,03/09/2022,2500,2700,2600
Kerala,Kozhikode(Calicut),Palayam,Pumpkin,Other,03/09/2022,1500,1700,1600
Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,03/09/2022,1700,1900,1800
Kerala,Kozhikode(Calicut),Palayam,Snakeguard,Other,03/09/2022,2700,2900,2800
Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,03/09/2022,2990,3090,3040
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,03/09/2022,2800,3000,2800
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,03/09/2022,3900,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Ashgourd,Other,03/09/2022,1400,1500,1400
Kerala,Kozhikode(Calicut),Quilandy,Banana - Green,Other,03/09/2022,5000,5200,5200
Kerala,Kozhikode(Calicut),Quilandy,Beetroot,Other,03/09/2022,3500,3600,3500
Kerala,Kozhikode(Calicut),Quilandy,Bhindi(Ladies Finger),Other,03/09/2022,2400,2500,2400
Kerala,Kozhikode(Calicut),Quilandy,Bitter gourd,Other,03/09/2022,4000,4200,4000
Kerala,Kozhikode(Calicut),Quilandy,Brinjal,Other,03/09/2022,2000,2200,2100
Kerala,Kozhikode(Calicut),Quilandy,Cabbage,Other,03/09/2022,2200,2400,2300
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,03/09/2022,6700,6800,6800
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,03/09/2022,3800,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Cluster beans,Other,03/09/2022,3800,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Coriander(Leaves),Other,03/09/2022,5000,5200,5000
Kerala,Kozhikode(Calicut),Quilandy,Cowpea(Veg),Other,03/09/2022,3800,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Cucumbar(Kheera),Other,03/09/2022,1700,1900,1800
Kerala,Kozhikode(Calicut),Quilandy,Drumstick,Other,03/09/2022,3200,3500,3400
Kerala,Kozhikode(Calicut),Quilandy,French Beans (Frasbean),Other,03/09/2022,3800,4000,4000
Kerala,Kozhikode(Calicut),Quilandy,Ginger(Green),Other,03/09/2022,4000,4500,4000
Kerala,Kozhikode(Calicut),Quilandy,Green Chilli,Other,03/09/2022,5500,5600,5500
Kerala,Kozhikode(Calicut),Quilandy,Onion,Other,03/09/2022,1900,2000,2000
Kerala,Kozhikode(Calicut),Quilandy,Potato,Other,03/09/2022,2800,2900,2800
Kerala,Kozhikode(Calicut),Quilandy,Pumpkin,Other,03/09/2022,1800,2000,1900
Kerala,Kozhikode(Calicut),Quilandy,Snakeguard,Other,03/09/2022,3700,3800,3800
Kerala,Kozhikode(Calicut),Quilandy,Tomato,Other,03/09/2022,1800,1900,1900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ashgourd,Ashgourd,03/09/2022,1400,1700,1700
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bhindi(Ladies Finger),Bhindi,03/09/2022,2800,3100,3100
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bitter gourd,Bitter Gourd,03/09/2022,3500,3800,3800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Bottle gourd,Bottle Gourd,03/09/2022,2500,2800,2800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Brinjal,Brinjal,03/09/2022,1800,2100,2100
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,03/09/2022,7200,7500,7500
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cowpea(Veg),Cowpea (Veg),03/09/2022,3200,3500,3500
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cucumbar(Kheera),Cucumbar,03/09/2022,1600,1900,1900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Drumstick,Drumstick,03/09/2022,5500,5800,5800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),French Beans (Frasbean),French Beans (Frasbean),03/09/2022,5700,6000,6000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ginger(Green),Green Ginger,03/09/2022,4000,4300,4300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Onion,Onion,03/09/2022,2000,2300,2300
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Pumpkin,Pumpkin,03/09/2022,1900,2200,2200
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Snakeguard,Snakeguard,03/09/2022,2800,3100,3100
Kerala,Malappuram,Kondotty,Amaranthus,Other,03/09/2022,2400,2600,2500
Kerala,Malappuram,Kondotty,Amla(Nelli Kai),Other,03/09/2022,4000,4200,4100
Kerala,Malappuram,Kondotty,Amphophalus,Other,03/09/2022,2900,3100,3000
Kerala,Malappuram,Kondotty,Ashgourd,Other,03/09/2022,1500,1700,1600
Kerala,Malappuram,Kondotty,Banana - Green,Other,03/09/2022,4900,5100,5000
Kerala,Malappuram,Kondotty,Beetroot,Other,03/09/2022,2900,3100,3000
Kerala,Malappuram,Kondotty,Bhindi(Ladies Finger),Other,03/09/2022,2400,2600,2500
Kerala,Malappuram,Kondotty,Bitter gourd,Other,03/09/2022,4400,4600,4500
Kerala,Malappuram,Kondotty,Bottle gourd,Other,03/09/2022,2900,3100,3000
Kerala,Malappuram,Kondotty,Brinjal,Other,03/09/2022,2100,2300,2200
Kerala,Malappuram,Kondotty,Cabbage,Other,03/09/2022,1400,1600,1500
Kerala,Malappuram,Kondotty,Carrot,Other,03/09/2022,6900,7100,7000
Kerala,Malappuram,Kondotty,Cauliflower,Other,03/09/2022,4400,4600,4500
Kerala,Malappuram,Kondotty,Cluster beans,Other,03/09/2022,2700,2900,2800
Kerala,Malappuram,Kondotty,Colacasia,Colacasia,03/09/2022,3500,3700,3600
Kerala,Malappuram,Kondotty,Cowpea(Veg),Other,03/09/2022,3400,3600,3500
Kerala,Malappuram,Kondotty,Cucumbar(Kheera),Other,03/09/2022,2400,2600,2500
Kerala,Malappuram,Kondotty,Drumstick,Other,03/09/2022,5400,5600,5500
Kerala,Malappuram,Kondotty,French Beans (Frasbean),Other,03/09/2022,5100,5300,5200
Kerala,Malappuram,Kondotty,Garlic,Other,03/09/2022,3900,4100,4000
Kerala,Malappuram,Kondotty,Ginger(Green),Other,03/09/2022,4400,4600,4500
Kerala,Malappuram,Kondotty,Green Chilli,Other,03/09/2022,5100,5300,5200
Kerala,Malappuram,Kondotty,Lemon,Other,03/09/2022,7900,8100,8000
Kerala,Malappuram,Kondotty,Onion,Other,03/09/2022,1700,1900,1800
Kerala,Malappuram,Kondotty,Potato,Other,03/09/2022,3100,3300,3200
Kerala,Malappuram,Kondotty,Pumpkin,Other,03/09/2022,1700,1900,1800
Kerala,Malappuram,Kondotty,Snakeguard,Other,03/09/2022,2900,3100,3000
Kerala,Malappuram,Kondotty,Tapioca,Other,03/09/2022,3400,3600,3500
Kerala,Malappuram,Kondotty,Tomato,Other,03/09/2022,3100,3300,3200
Kerala,Malappuram,Kottakkal,Amaranthus,Other,03/09/2022,2000,2150,2100
Kerala,Malappuram,Kottakkal,Amla(Nelli Kai),Other,03/09/2022,4000,4120,4100
Kerala,Malappuram,Kottakkal,Amphophalus,Other,03/09/2022,3350,3500,3400
Kerala,Malappuram,Kottakkal,Apple,Other,03/09/2022,8200,8300,8250
Kerala,Malappuram,Kottakkal,Ashgourd,Other,03/09/2022,2150,2250,2200
Kerala,Malappuram,Kottakkal,Banana,Palayamthodan,03/09/2022,2350,2450,2400
Kerala,Malappuram,Kottakkal,Banana - Green,Banana - Green,03/09/2022,4600,4700,4650
Kerala,Malappuram,Kottakkal,Beans,Other,03/09/2022,6000,6150,6100
Kerala,Malappuram,Kottakkal,Bhindi(Ladies Finger),Other,03/09/2022,3100,3200,3150
Kerala,Malappuram,Kottakkal,Bitter gourd,Bitter Gourd,03/09/2022,4000,4150,4100
Kerala,Malappuram,Kottakkal,Bottle gourd,Other,03/09/2022,3100,3200,3150
Kerala,Malappuram,Kottakkal,Brinjal,Other,03/09/2022,2700,2900,2850
Kerala,Malappuram,Kottakkal,Cabbage,Other,03/09/2022,2000,2150,2100
Kerala,Malappuram,Kottakkal,Capsicum,Other,03/09/2022,6500,6600,6500
Kerala,Malappuram,Kottakkal,Carrot,Other,03/09/2022,6000,6150,6100
Kerala,Malappuram,Kottakkal,Cauliflower,Other,03/09/2022,4700,4800,4750
Kerala,Malappuram,Kottakkal,Coconut,Other,03/09/2022,2350,2450,2400
Kerala,Malappuram,Kottakkal,Coconut Oil,Copra Oil,03/09/2022,17200,17300,17250
Kerala,Malappuram,Kottakkal,Cowpea(Veg),Other,03/09/2022,4000,4130,4100
Kerala,Malappuram,Kottakkal,Cucumbar(Kheera),Other,03/09/2022,2250,2400,2350
Kerala,Malappuram,Kottakkal,Drumstick,Other,03/09/2022,6700,6800,6750
Kerala,Malappuram,Kottakkal,Ginger(Green),Other,03/09/2022,5600,5700,5650
Kerala,Malappuram,Kottakkal,Grapes,Black,03/09/2022,5300,5400,5350
Kerala,Malappuram,Kottakkal,Green Chilli,Other,03/09/2022,7600,7700,7650
Kerala,Malappuram,Kottakkal,Lime,Other,03/09/2022,8800,8900,8850
Kerala,Malappuram,Kottakkal,Onion,Other,03/09/2022,2300,2400,2350
Kerala,Malappuram,Kottakkal,Orange,Other,03/09/2022,8200,8350,8300
Kerala,Malappuram,Kottakkal,Papaya (Raw),Other,03/09/2022,1770,1850,1800
Kerala,Malappuram,Kottakkal,Pineapple,Other,03/09/2022,2600,2700,2650
Kerala,Malappuram,Kottakkal,Potato,Other,03/09/2022,3500,3600,3550
Kerala,Malappuram,Kottakkal,Pumpkin,Other,03/09/2022,2300,2400,2350
Kerala,Malappuram,Kottakkal,Snakeguard,Other,03/09/2022,3350,3450,3400
Kerala,Malappuram,Kottakkal,Tapioca,Other,03/09/2022,3200,3300,3250
Kerala,Malappuram,Kottakkal,Tomato,Other,03/09/2022,2800,2900,2850
Kerala,Malappuram,Thirurrangadi,Amaranthus,Other,03/09/2022,2300,2600,2500
Kerala,Malappuram,Thirurrangadi,Ashgourd,Ashgourd,03/09/2022,1400,1600,1500
Kerala,Malappuram,Thirurrangadi,Banana,Nendra Bale,03/09/2022,3500,3600,3600
Kerala,Palakad,Koduvayoor,Ashgourd,Other,03/09/2022,800,1600,1200
Kerala,Palakad,Koduvayoor,Banana,Nendra Bale,03/09/2022,5700,6600,6200
Kerala,Palakad,Koduvayoor,Banana,Palayamthodan,03/09/2022,3000,3700,3400
Kerala,Palakad,Koduvayoor,Banana,Poovan,03/09/2022,4000,4700,4500
Kerala,Palakad,Koduvayoor,Banana - Green,Other,03/09/2022,5500,6000,5800
Kerala,Palakad,Koduvayoor,Beetroot,Other,03/09/2022,2500,3000,2800
Kerala,Palakad,Koduvayoor,Bhindi(Ladies Finger),Other,03/09/2022,2200,2600,2400
Kerala,Palakad,Koduvayoor,Bitter gourd,Other,03/09/2022,4200,4600,4400
Kerala,Palakad,Koduvayoor,Black pepper,Garbled,03/09/2022,60000,66000,64000
Kerala,Palakad,Koduvayoor,Bottle gourd,Other,03/09/2022,2500,3000,2800
Kerala,Palakad,Koduvayoor,Brinjal,Other,03/09/2022,1600,2000,1800
Kerala,Palakad,Koduvayoor,Cabbage,Other,03/09/2022,1600,2000,1800
Kerala,Palakad,Koduvayoor,Carrot,Other,03/09/2022,6000,6600,6400
Kerala,Palakad,Koduvayoor,Cauliflower,Other,03/09/2022,3000,3700,3500
Kerala,Palakad,Koduvayoor,Chili Red,Other,03/09/2022,28000,29000,28600
Kerala,Palakad,Koduvayoor,Cluster beans,Other,03/09/2022,3300,3800,3500
Kerala,Palakad,Koduvayoor,Coconut,Big,03/09/2022,2600,3200,2800
Kerala,Palakad,Koduvayoor,Colacasia,Other,03/09/2022,4800,5400,5200
Kerala,Palakad,Koduvayoor,Cowpea(Veg),Other,03/09/2022,1600,2000,1800
Kerala,Palakad,Koduvayoor,Cucumbar(Kheera),Cucumbar,03/09/2022,1500,2000,1800
Kerala,Palakad,Koduvayoor,Drumstick,Other,03/09/2022,2800,3500,3200
Kerala,Palakad,Koduvayoor,Elephant Yam (Suran),Other,03/09/2022,2700,3400,3200
Kerala,Palakad,Koduvayoor,French Beans (Frasbean),Other,03/09/2022,3500,4000,3800
Kerala,Palakad,Koduvayoor,Garlic,Other,03/09/2022,14000,14700,14400
Kerala,Palakad,Koduvayoor,Ginger(Green),Other,03/09/2022,5800,6400,6200
Kerala,Palakad,Koduvayoor,Green Avare (W),Other,03/09/2022,3000,3700,3400
Kerala,Palakad,Koduvayoor,Green Chilli,Other,03/09/2022,5300,5800,5500
Kerala,Palakad,Koduvayoor,Lime,Other,03/09/2022,6500,7000,6800
Kerala,Palakad,Koduvayoor,Little gourd (Kundru),Other,03/09/2022,3000,3600,3400
Kerala,Palakad,Koduvayoor,Mango,Other,03/09/2022,8000,8700,8500
Kerala,Palakad,Koduvayoor,Onion,Big,03/09/2022,2000,2700,2500
Kerala,Palakad,Koduvayoor,Onion,Small,03/09/2022,4000,4700,4500
Kerala,Palakad,Koduvayoor,Pineapple,Other,03/09/2022,5000,5700,5400
Kerala,Palakad,Koduvayoor,Potato,Other,03/09/2022,3000,3600,3400
Kerala,Palakad,Koduvayoor,Pumpkin,Other,03/09/2022,1400,1800,1600
Kerala,Palakad,Koduvayoor,Snakeguard,Other,03/09/2022,2700,3500,3200
Kerala,Palakad,Koduvayoor,Sweet Potato,Other,03/09/2022,3200,3800,3600
Kerala,Palakad,Koduvayoor,Tapioca,Other,03/09/2022,3500,4000,3800
Kerala,Palakad,Koduvayoor,Tomato,Other,03/09/2022,1600,2000,1800
Kerala,Palakad,Palakkad,Amaranthus,Amaranthus,03/09/2022,2000,3000,2600
Kerala,Palakad,Palakkad,Amaranthus,Other,03/09/2022,2000,3000,2600
Kerala,Palakad,Palakkad,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),03/09/2022,11500,12500,12100
Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,03/09/2022,1000,1500,1300
Kerala,Palakad,Palakkad,Banana,Nendra Bale,03/09/2022,5700,7000,6400
Kerala,Palakad,Palakkad,Banana,Nendra Bale,03/09/2022,5600,6600,6200
Kerala,Palakad,Palakkad,Banana,Palayamthodan,03/09/2022,3500,4500,4100
Kerala,Palakad,Palakkad,Banana,Poovan,03/09/2022,5000,6000,5600
Kerala,Palakad,Palakkad,Beetroot,Beetroot,03/09/2022,3200,4000,3700
Kerala,Palakad,Palakkad,Bengal Gram(Gram)(Whole),Average (Whole),03/09/2022,6500,7500,7100
Kerala,Palakad,Palakkad,Bhindi(Ladies Finger),Bhindi,03/09/2022,3500,4000,3800
Kerala,Palakad,Palakkad,Bitter gourd,Bitter Gourd,03/09/2022,5000,5500,5300
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),03/09/2022,9800,11000,10500
Kerala,Palakad,Palakkad,Black Gram (Urd Beans)(Whole),Black Gram Dal,03/09/2022,11800,12500,12200
Kerala,Palakad,Palakkad,Bottle gourd,Bottle Gourd,03/09/2022,3500,4000,3800
Kerala,Palakad,Palakkad,Brinjal,Brinjal,03/09/2022,2200,2800,2600
Kerala,Palakad,Palakkad,Cabbage,Cabbage,03/09/2022,2300,3000,2700
Kerala,Palakad,Palakkad,Capsicum,Capsicum,03/09/2022,6000,7000,6600
Kerala,Palakad,Palakkad,Carrot,Carrot,03/09/2022,8300,9000,8700
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,03/09/2022,4500,5000,4800
Kerala,Palakad,Palakkad,Chili Red,Red,03/09/2022,28500,30000,29300
Kerala,Palakad,Palakkad,Cluster beans,Cluster Beans,03/09/2022,2700,3200,3000
Kerala,Palakad,Palakkad,Coconut,Coconut,03/09/2022,2800,3000,2950
Kerala,Palakad,Palakkad,Colacasia,Other,03/09/2022,5800,6500,6200
Kerala,Palakad,Palakkad,Cowpea (Lobia/Karamani),Cowpea (Whole),03/09/2022,8000,9000,8600
Kerala,Palakad,Palakkad,Cowpea(Veg),Cowpea (Veg),03/09/2022,2800,3500,3200
Kerala,Palakad,Palakkad,Cucumbar(Kheera),Cucumbar,03/09/2022,2400,3000,2800
Kerala,Palakad,Palakkad,Drumstick,Drumstick,03/09/2022,5600,6000,5900
Kerala,Palakad,Palakkad,Elephant Yam (Suran),Other,03/09/2022,2600,3000,2900
Kerala,Palakad,Palakkad,French Beans (Frasbean),Other,03/09/2022,5500,6000,5800
Kerala,Palakad,Palakkad,Garlic,Garlic,03/09/2022,5400,6000,5800
Kerala,Palakad,Palakkad,Ginger(Green),Green Ginger,03/09/2022,5300,6000,5700
Kerala,Palakad,Palakkad,Green Avare (W),Green Avare (W),03/09/2022,3000,3500,3300
Kerala,Palakad,Palakkad,Green Chilli,Green Chilly,03/09/2022,5700,6500,6200
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green (Whole),03/09/2022,10500,11500,11100
Kerala,Palakad,Palakkad,Green Gram (Moong)(Whole),Green Gram Dhall-I,03/09/2022,11000,12000,11600
Kerala,Palakad,Palakkad,Kabuli Chana(Chickpeas-White),Kabuli Chana(Chickpeas-white),03/09/2022,12500,14000,13300
Kerala,Palakad,Palakkad,Lemon,Other,03/09/2022,9000,10000,9600
Kerala,Palakad,Palakkad,Lime,Other,03/09/2022,6000,6500,6300
Kerala,Palakad,Palakkad,Little gourd (Kundru),Other,03/09/2022,2500,3000,2800
Kerala,Palakad,Palakkad,Mango (Raw-Ripe),Mango - Raw-Ripe,03/09/2022,9000,10000,9600
Kerala,Palakad,Palakkad,Onion,Big,03/09/2022,2000,2600,2400
Kerala,Palakad,Palakkad,Onion,Small,03/09/2022,4500,5000,4800
Kerala,Palakad,Palakkad,Pineapple,Pine Apple,03/09/2022,7000,7500,7300
Kerala,Palakad,Palakkad,Potato,Potato,03/09/2022,3700,4500,4200
Kerala,Palakad,Palakkad,Pumpkin,Pumpkin,03/09/2022,1400,2000,1800
Kerala,Palakad,Palakkad,Snakeguard,Snakeguard,03/09/2022,3200,4000,3700
Kerala,Palakad,Palakkad,Sweet Potato,Sweet Potato,03/09/2022,3200,4000,3700
Kerala,Palakad,Palakkad,Tapioca,Tapioca,03/09/2022,4000,4500,4300
Kerala,Palakad,Palakkad,Tomato,Tomato,03/09/2022,3500,4000,3800
Kerala,Palakad,Pattambi,Amaranthus,Other,03/09/2022,1200,1500,1300
Kerala,Palakad,Pattambi,Ashgourd,Other,03/09/2022,1400,1700,1600
Kerala,Palakad,Pattambi,Banana,Nendra Bale,03/09/2022,6500,7000,6800
Kerala,Palakad,Pattambi,Banana,Palayamthodan,03/09/2022,4000,4500,4200
Kerala,Palakad,Pattambi,Beetroot,Other,03/09/2022,2600,3000,2800
Kerala,Palakad,Pattambi,Bhindi(Ladies Finger),Other,03/09/2022,3200,3600,3300
Kerala,Palakad,Pattambi,Bitter gourd,Other,03/09/2022,3200,3600,3300
Kerala,Palakad,Pattambi,Bottle gourd,Other,03/09/2022,3200,3600,3300
Kerala,Palakad,Pattambi,Brinjal,Other,03/09/2022,1800,2400,2200
Kerala,Palakad,Pattambi,Cabbage,Other,03/09/2022,1800,2400,2200
Kerala,Palakad,Pattambi,Carrot,Carrot,03/09/2022,7600,8000,7800
Kerala,Palakad,Pattambi,Cauliflower,Other,03/09/2022,4000,4500,4200
Kerala,Palakad,Pattambi,Cluster beans,Cluster Beans,03/09/2022,3600,4000,3800
Kerala,Palakad,Pattambi,Colacasia,Other,03/09/2022,4000,4500,4200
Kerala,Palakad,Pattambi,Cowpea(Veg),Cowpea (Veg),03/09/2022,2000,2400,2200
Kerala,Palakad,Pattambi,Cucumbar(Kheera),Other,03/09/2022,1600,2000,1800
Kerala,Palakad,Pattambi,Drumstick,Other,03/09/2022,5500,6000,5800
Kerala,Palakad,Pattambi,Elephant Yam (Suran),Other,03/09/2022,3000,3500,3200
Kerala,Palakad,Pattambi,French Beans (Frasbean),Other,03/09/2022,5500,6000,5800
Kerala,Palakad,Pattambi,Ginger(Green),Green Ginger,03/09/2022,7000,8000,7500
Kerala,Palakad,Pattambi,Green Avare (W),Other,03/09/2022,3000,4000,3500
Kerala,Palakad,Pattambi,Green Chilli,Green Chilly,03/09/2022,7000,8000,7500
Kerala,Palakad,Pattambi,Lemon,Other,03/09/2022,7000,8000,7500
Kerala,Palakad,Pattambi,Lime,Other,03/09/2022,8000,10000,8500
Kerala,Palakad,Pattambi,Little gourd (Kundru),Other,03/09/2022,4500,5000,4800
Kerala,Palakad,Pattambi,Mango,Other,03/09/2022,8000,9000,8500
Kerala,Palakad,Pattambi,Onion,Big,03/09/2022,2000,2200,2100
Kerala,Palakad,Pattambi,Onion,Small,03/09/2022,4500,5000,4800
Kerala,Palakad,Pattambi,Potato,Other,03/09/2022,3000,3500,3200
Kerala,Palakad,Pattambi,Pumpkin,Other,03/09/2022,2000,2400,2200
Kerala,Palakad,Pattambi,Snakeguard,Other,03/09/2022,3500,4000,3600
Kerala,Palakad,Pattambi,Sweet Potato,Other,03/09/2022,3000,3500,3200
Kerala,Palakad,Pattambi,Tapioca,Other,03/09/2022,3500,4000,3800
Kerala,Palakad,Pattambi,Tomato,Other,03/09/2022,3400,3800,3600
